0:4:47,1425,223
0:5:17,1402,236
0:5:47,1402,240
0:6:18,1339,260
0:6:48,1339,269
0:7:19,1339,282
0:7:50,1341,282
0:8:20,1404,301
0:8:51,1404,296
0:9:21,1447,310
0:9:52,1435,318
0:10:23,1397,333
0:10:54,1433,317
0:11:24,1433,353
0:11:59,1521,363
0:12:29,1525,371
0:13:0,1525,379
0:13:31,1525,394
0:14:1,1627,418
0:14:31,1675,397
0:15:3,1675,380
0:15:33,1729,378
0:16:3,1744,383
0:16:34,1744,399
0:17:5,1754,412
0:17:35,1754,403
0:18:6,1770,405
0:18:37,1789,405
0:19:8,1785,447
0:19:39,1911,490
0:20:9,1968,503
0:20:40,1968,512
0:21:10,2059,567
0:21:41,2059,579
0:22:11,2076,581
0:22:42,2076,620
0:23:12,2152,632
0:23:42,2203,683
0:24:13,2203,731
0:24:43,2367,780
0:25:14,2367,816
0:25:44,2473,885
0:26:14,2473,945
0:26:45,2473,1059
0:27:15,2593,1131
0:27:46,2793,1226
0:28:16,2793,1249
0:28:47,2945,1324
0:29:17,3089,1373
0:29:48,3089,1396
0:30:18,3223,1441
0:30:48,3289,1480
0:31:19,3289,1550
0:31:49,3388,1574
0:32:19,3427,1619
0:32:50,3427,1669
0:33:21,3603,1705
0:33:52,3603,1733
0:34:22,3724,1763
0:34:52,3724,1781
0:35:23,3913,1819
0:35:53,3913,1840
0:36:23,4122,1875
0:36:54,4122,1872
0:37:24,4179,1850
0:37:55,4296,1900
0:38:25,4520,1950
0:38:55,4520,1936
0:39:26,4520,1950
0:39:56,4838,2011
0:40:26,4838,2060
0:40:57,4906,2117
0:41:27,5063,2157
0:41:57,5062,2244
0:42:28,5167,2313
0:42:58,5229,2412
0:43:28,5321,2456
0:43:59,5404,2527
0:44:29,5618,2567
0:45:0,5618,2545
0:45:30,5725,2485
0:46:1,5725,2482
0:46:31,5879,2511
0:47:1,5877,2570
0:47:32,5857,2620
0:48:2,5857,2698
0:48:32,5913,2745
0:49:3,6004,2836
0:49:33,6039,2902
0:50:4,6152,2875
0:50:34,6209,2817
0:51:4,6209,2830
0:51:35,6318,2883
0:52:5,6318,2978
0:52:35,6235,3036
0:53:6,6244,3115
0:53:36,6244,3169
0:54:6,6340,3184
0:54:37,6406,3103
0:55:7,6406,3028
0:55:37,6572,3001
0:56:8,6572,3033
0:56:38,6526,3112
0:57:9,6505,3155
0:57:39,6530,3222
0:58:9,6569,3280
0:58:40,6569,3388
0:59:10,6625,3341
0:59:40,6699,3254
1:0:11,6714,3251
1:0:41,6745,3291
1:1:11,6634,3359
1:1:42,6634,3462
1:2:12,6603,3512
1:2:42,6603,3555
1:3:13,6686,3577
1:3:43,6771,3606
1:4:14,6771,3563
1:4:44,6894,3530
1:5:15,7032,3368
1:5:45,7131,3232
1:6:16,7071,3162
1:6:47,7071,3117
1:7:17,6814,3099
1:7:47,6656,3102
1:8:18,6656,3098
1:8:48,6564,3075
1:9:18,6520,3016
1:9:49,6518,3019
1:10:19,6520,3028
1:10:49,6520,3081
1:11:20,6486,3183
1:11:50,6486,3260
1:12:21,6496,3347
1:12:51,6497,3424
