01:26:05,6380,3443
01:26:36,6380,3347
01:27:06,6094,3293
01:27:37,6067,3213
01:28:07,6017,3169
01:28:37,6017,3135
01:29:08,6006,3157
01:29:38,6006,3138
01:30:09,5892,3141
01:30:39,5892,3168
01:31:09,5915,3211
01:31:40,5915,3256
01:32:10,6050,3314
01:32:41,6048,3369
01:33:11,6114,3413
01:33:41,6173,3485
01:34:12,6248,3516
01:34:42,6266,3549
01:35:13,6307,3614
01:35:44,6266,3685
01:36:15,6400,3743
01:36:46,6452,3812
01:37:16,6505,3852
01:37:47,6550,3906
01:38:17,6572,3966
01:38:47,6572,4000
01:39:18,6670,4068
01:39:48,6670,4094
01:40:18,6770,4129
01:40:49,6770,4147
01:41:19,6850,4191
01:41:50,6900,4244
01:42:20,6900,4219
01:42:50,7002,4224
01:43:21,7007,4213
01:43:51,7007,4247
01:44:22,7074,4287
01:44:52,7074,4304
01:45:22,7074,4345
01:45:53,7099,4376
01:46:23,7099,4414
01:46:53,7283,4429
01:47:24,7283,4481
01:47:54,7368,4571
01:48:25,7500,4605
01:48:55,7507,4644
01:49:25,7545,4671
01:49:56,7647,4707
01:50:26,7686,4712
01:50:56,7765,4741
01:51:27,7850,4783
01:51:57,7850,4816
01:52:28,7778,4845
01:53:01,7778,4864
01:53:31,7831,4936
01:54:02,7831,4983
01:54:32,7931,4953
01:55:02,7931,4923
01:55:33,7984,4944
01:56:03,8029,4986
01:56:34,7990,5034
01:57:04,7898,5085
01:57:34,7943,5093
01:58:13,7943,5093
01:58:44,8038,5099
01:59:14,8038,5085
01:59:44,8143,5078
02:00:15,8143,5080
02:00:45,8058,5075
02:01:15,8058,5074
02:01:46,8018,5122
02:02:16,8018,5168
02:02:47,8070,5208
02:03:17,8114,5200
02:03:48,8221,5185
02:04:18,8221,5155
02:04:48,8363,5096
02:05:19,8364,5106
02:05:49,8364,5160
02:06:20,8213,5165
02:06:50,8130,5161
02:07:20,8130,5165
02:07:51,8227,5201
02:08:21,8225,5165
02:08:51,8225,5153
02:09:22,8413,5150
02:09:52,8440,5159
02:10:23,8296,5128
02:10:53,8296,5155
02:11:24,8344,5195
02:11:54,8344,5222
02:12:24,8367,5252
02:12:55,8419,5288
02:13:25,8496,5240
02:13:55,8603,5262
02:14:26,8603,5245
02:14:56,8705,5229
02:15:27,8705,5268
02:15:57,8547,5299
02:16:27,8525,5330
02:16:58,8525,5347
02:17:28,8584,5365
02:17:59,8663,5419
02:18:29,8675,5363
02:18:59,8705,5317
02:19:30,8798,5325
02:20:00,8798,5341
02:20:30,8635,5362
02:21:01,8635,5364
02:21:31,8555,5391
02:22:02,8555,5425
02:22:32,8608,5385
02:23:02,8684,5339
02:23:33,8766,5305
02:24:03,8786,5285
02:24:33,8756,5313
02:25:04,8663,5292
02:25:36,8663,5314
02:26:06,8831,5355
02:26:36,8831,5370
02:27:07,8888,5337
02:27:37,8886,5314
02:28:08,9017,5320
02:28:38,8996,5356
02:29:08,8882,5356
02:29:39,8855,5388
02:30:09,8854,5420
02:30:40,8920,5478
02:31:11,8920,5476
02:31:41,9022,5416
02:32:12,9022,5423
02:32:42,9077,5428
02:33:12,9077,5460
02:33:43,8945,5513
02:34:13,8922,5533
02:34:44,8978,5532
02:35:14,8978,5589
02:35:44,9116,5607
02:36:15,9116,5597
02:36:45,9136,5593
02:37:15,9262,5567
02:37:46,9262,5630
02:38:16,9266,5673
02:38:47,9199,5713
02:39:17,9231,5724
02:39:47,9286,5697
02:40:18,9332,5490
02:40:48,9332,5319
02:41:18,9307,5230
02:41:49,9307,5145
02:42:19,8446,5029
02:42:50,8220,4841
02:43:20,8113,4592
02:43:50,8113,4396
02:44:21,7907,4195
02:44:51,7907,3987
02:45:21,7066,3833
02:45:52,6824,3693
02:46:22,6657,3565
02:46:52,6540,3437
02:47:23,6540,3357
02:47:53,6406,3269
02:48:24,6327,3219
02:48:54,6290,3194
02:49:24,6290,3147
02:49:55,6253,3119
02:50:25,6253,3104
02:50:55,6187,3057
02:51:26,6209,3064
02:51:56,6209,3101
02:52:27,6195,3115
02:52:57,6219,3126
02:53:27,6219,3134
02:53:58,6219,3176
02:54:28,6256,3221
02:54:59,6256,3272
02:55:29,6318,3341
02:55:59,6318,3415
02:56:30,6427,3465
02:57:00,6427,3508
02:57:31,6560,3528
02:58:01,6645,3583
02:58:31,6795,3654
02:59:02,6804,3678
02:59:32,6804,3718
03:00:02,6961,3747
03:00:33,7116,3775
03:01:03,7116,3837
03:01:33,7238,3842
03:02:04,7341,3884
03:02:34,7501,3894
03:03:05,7566,3928
03:03:35,7566,3943
03:04:05,7617,3949
03:04:36,7671,3929
03:05:06,7723,3962
03:05:37,7773,3973
03:06:07,7773,3978
03:06:37,7773,3982
03:07:08,7910,4002
03:07:38,7964,4045
03:08:09,7960,4062
03:08:39,8087,4092
03:09:09,8021,4102
03:09:40,8249,4146
03:10:10,8281,4131
03:10:40,8358,4204
03:11:11,8358,4233
03:11:41,8541,4282
03:12:11,8545,4291
03:12:43,8674,4281
03:13:13,8674,4272
03:13:43,8647,4309
03:14:14,8647,4333
03:14:44,8621,4362
03:15:15,8632,4392
03:15:45,8632,4432
03:16:15,8743,4452
03:16:46,8762,4429
03:17:16,8868,4433
03:17:46,8920,4447
03:18:17,9019,4458
03:18:48,8998,4436
03:19:18,8875,4444
03:19:48,8849,4433
03:20:19,8849,4441
03:20:49,8947,4447
03:21:19,8947,4468
03:21:50,9069,4427
03:22:20,9069,4421
03:22:51,9116,4425
03:23:22,8994,4417
03:23:52,8994,4426
03:24:22,8941,4442
03:24:53,8941,4429
03:25:23,9019,4480
03:25:54,9019,4423
03:26:24,9056,4371
03:26:55,9085,4345
03:27:25,9111,4322
03:27:56,8906,4334
03:28:26,8906,4320
03:28:57,8906,4324
03:29:27,8932,4347
03:29:57,8904,4375
03:30:28,8957,4384
03:30:58,9053,4359
03:31:28,9110,4347
03:31:59,9110,4346
03:32:29,9193,4332
03:33:00,9198,4328
03:33:30,9038,4349
03:34:01,9001,4376
03:34:31,9001,4370
03:35:01,9071,4397
03:35:32,9124,4389
03:36:02,9124,4317
03:36:32,9156,4285
03:37:03,9194,4282
03:37:33,9187,4300
03:38:04,9094,4328
03:38:34,9063,4326
03:39:04,9063,4317
03:39:35,9073,4337
03:40:05,9073,4329
03:40:35,9142,4305
03:41:06,9216,4286
03:41:36,9216,4278
03:42:07,9297,4279
03:42:37,9297,4294
03:43:08,9297,4293
03:43:38,9297,4344
03:44:08,9165,4314
03:44:39,9165,4334
03:45:09,9250,4355
03:45:40,9328,4333
03:46:10,9328,4330
03:46:42,9378,4333
03:47:12,9378,4343
03:47:43,9198,4359
03:48:13,9185,4337
03:48:44,9185,4323
03:49:14,9263,4317
03:49:45,9312,4352
03:50:15,9312,4351
03:50:45,9356,4325
03:51:16,9409,4324
03:51:46,9386,4305
03:52:16,9386,4303
03:52:47,9332,4307
03:53:17,9332,4314
03:53:47,9359,4335
03:54:18,9362,4342
03:54:48,9453,4369
03:55:19,9466,4323
03:55:49,9469,4200
03:56:19,9608,4080
03:56:50,9608,3978
03:57:20,9175,3888
03:57:50,8436,3825
03:58:21,8436,3713
03:58:51,8201,3554
03:59:22,8201,3450
03:59:52,8075,3346
04:00:22,7319,3193
04:00:53,7319,3062
04:01:23,7016,2987
04:01:53,7016,2926
04:02:24,6730,2871
04:02:54,6730,2825
04:03:24,6730,2752
04:03:55,6579,2731
04:04:25,6468,2692
04:04:56,6481,2646
04:05:26,6479,2654
04:05:56,6454,2656
04:06:27,6454,2651
04:06:57,6454,2690
04:07:27,6470,2702
04:07:58,6470,2747
04:08:28,6532,2751
04:08:59,6532,2788
04:09:29,6653,2817
04:09:59,6653,2842
04:10:30,6707,2867
04:11:00,6795,2882
04:11:31,6848,2930
04:12:01,6848,2963
04:12:31,6913,2985
04:13:02,6913,3019
04:13:32,6968,3048
04:14:02,7016,3086
04:14:33,7016,3086
04:15:03,7065,3140
04:15:33,7065,3163
04:16:04,7089,3154
04:16:34,7099,3176
04:17:05,7204,3162
04:17:35,7204,3185
04:18:06,7264,3202
04:18:36,7294,3209
04:19:07,7294,3208
04:19:37,7350,3227
04:20:08,7350,3261
04:20:38,7427,3274
04:21:09,7462,3273
04:21:39,7462,3291
04:22:09,7555,3333
04:22:40,7555,3324
04:23:10,7645,3401
04:23:40,7665,3398
04:24:11,7718,3432
04:24:41,7718,3453
04:25:11,7718,3490
04:25:42,7833,3477
04:26:12,7907,3504
04:26:42,7907,3486
04:27:13,7943,3489
04:27:43,7860,3513
04:28:13,7860,3493
04:28:44,7787,3521
04:29:14,7807,3526
04:29:44,7878,3524
04:30:15,7878,3521
04:30:45,7914,3451
04:31:16,7931,3455
04:31:46,7898,3460
04:32:16,7898,3466
04:32:47,7772,3450
04:33:17,7748,3498
04:33:47,7757,3514
04:34:18,7781,3514
04:34:48,7831,3496
04:35:18,7831,3478
04:35:49,7896,3464
04:36:19,7962,3489
04:36:49,7962,3501
04:37:20,7778,3520
04:37:50,7746,3533
04:38:20,7746,3520
04:38:51,7819,3525
04:39:21,7842,3518
04:39:51,7842,3506
04:40:22,7842,3457
04:40:52,7842,3410
04:41:22,7946,3419
04:41:53,7847,3384
04:42:24,7847,3368
04:42:54,7536,3347
04:43:24,7464,3327
04:43:55,7464,3323
04:44:25,7350,3304
04:44:55,7353,3297
04:45:26,7353,3298
04:45:56,7310,3293
04:46:26,7310,3288
04:46:57,7248,3217
04:47:28,7225,3225
04:47:58,7225,3215
04:48:28,7247,3180
04:48:59,7247,3151
04:49:29,7247,3115
04:49:59,7200,3105
04:50:30,7200,3123
04:51:00,7118,3080
04:51:30,7118,3082
04:52:01,7118,3094
04:52:31,7118,3100
04:53:01,7113,3099
04:53:32,7113,3144
04:54:02,7175,3194
04:54:32,7175,3191
04:55:03,7298,3194
04:55:33,7321,3225
04:56:03,7321,3220
04:56:34,7358,3234
04:57:04,7358,3250
04:57:35,7347,3256
04:58:05,7390,3287
04:58:35,7386,3307
04:59:06,7386,3300
04:59:36,7449,3317
05:00:06,7518,3300
05:00:37,7518,3275
05:01:07,7561,3253
05:01:37,7555,3268
05:02:08,7555,3274
05:02:38,7457,3279
05:03:09,7447,3276
05:03:39,7447,3284
05:04:09,7447,3296
05:04:40,7528,3289
05:05:10,7586,3260
05:05:40,7586,3252
05:06:11,7540,3272
05:06:41,7540,3286
05:07:11,7442,3310
05:07:42,7473,3296
05:08:12,7482,3309
05:08:42,7538,3280
05:09:13,7559,3256
05:09:43,7574,3279
05:10:13,7534,3273
05:10:44,7534,3287
05:11:14,7502,3294
05:11:45,7502,3300
05:12:15,7561,3281
05:12:45,7561,3292
05:13:16,7610,3278
05:13:46,7536,3281
05:14:16,7427,3266
05:14:47,7427,3274
05:15:17,7424,3268
05:15:47,7424,3264
05:16:18,7477,3257
05:16:48,7477,3138
05:17:18,7548,3040
05:17:49,7548,2975
05:18:19,7048,2937
05:18:49,7048,2908
05:19:20,6755,2842
05:19:50,6755,2807
05:20:20,6433,2742
05:20:51,6401,2706
05:21:21,6401,2657
05:21:51,6307,2550
05:22:22,6093,2419
05:22:52,6093,2258
05:23:22,5948,2112
05:23:53,5626,1878
05:24:23,4745,1623
05:24:54,4745,1471
05:25:24,4251,1140
05:25:54,4251,1029
05:26:25,4251,948
05:26:55,3606,851
05:27:25,3489,780
05:27:56,3489,732
05:28:26,3335,683
05:28:56,3321,644
05:29:27,3216,608
05:29:57,3216,587
05:30:27,3174,574
05:30:58,3170,556
05:31:28,3147,540
05:31:59,3147,536
05:32:29,3003,521
05:33:00,2957,513
05:33:30,2957,511
05:34:00,2899,501
05:34:31,2854,484
05:35:01,2840,474
05:35:31,2840,466
05:36:02,2733,456
05:36:32,2733,460
05:37:03,2733,444
05:37:33,2733,442
05:38:04,2733,440
05:38:34,2733,431
05:39:05,2733,432
05:39:35,2733,429
05:40:05,2733,426
,,
,,
,,
,,
